,index,Unnamed: 0,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
903,1071,1071,July,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
904,1072,1072,August,YQB,F-347,2.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
905,1073,1073,August,YQB,F-347,2.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
906,1074,1074,August,YQB,F-347,2.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
907,1075,1075,August,YQB,F-347,2.0,1,YQB,F-347,N(4),0.0,0.0,0
908,1076,1076,August,YQB,F-347,1.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
909,1077,1077,August,YQB,F-347,1.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
910,1078,1078,August,YQB,F-347,1.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
911,1079,1079,August,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
912,1080,1080,September,YQB,F-347,1.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
913,1081,1081,September,YQB,F-347,1.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
914,1082,1082,September,YQB,F-347,1.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
915,1083,1083,September,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
916,1084,1084,September,YQB,F-347,2.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
917,1085,1085,September,YQB,F-347,2.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
918,1086,1086,September,YQB,F-347,2.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
919,1087,1087,September,YQB,F-347,2.0,1,YQB,F-347,N(4),0.0,0.0,0
920,1088,1088,October,YQB,F-347,1.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
921,1089,1089,October,YQB,F-347,1.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
922,1090,1090,October,YQB,F-347,1.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
923,1091,1091,October,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
924,1092,1092,October,YQB,F-347,2.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
925,1093,1093,October,YQB,F-347,2.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
926,1094,1094,October,YQB,F-347,2.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
927,1095,1095,October,YQB,F-347,2.0,1,YQB,F-347,N(4),0.0,0.0,0
928,1096,1096,November,YQB,F-347,2.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
929,1097,1097,November,YQB,F-347,2.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
930,1098,1098,November,YQB,F-347,2.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
931,1099,1099,November,YQB,F-347,2.0,1,YQB,F-347,N(4),0.0,0.0,0
932,1100,1100,November,YQB,F-347,1.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
933,1101,1101,November,YQB,F-347,1.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
934,1102,1102,November,YQB,F-347,1.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
935,1103,1103,November,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
936,1104,1104,December,YQB,F-347,2.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
937,1105,1105,December,YQB,F-347,2.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
938,1106,1106,December,YQB,F-347,2.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
939,1107,1107,December,YQB,F-347,2.0,1,YQB,F-347,N(4),0.0,0.0,0
940,1108,1108,December,YQB,F-347,1.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
941,1109,1109,December,YQB,F-347,1.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
942,1110,1110,December,YQB,F-347,1.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
943,1111,1111,December,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
944,1112,1112,January,YQB,F-347,1.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
945,1113,1113,January,YQB,F-347,1.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
946,1114,1114,January,YQB,F-347,1.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
947,1115,1115,January,YQB,F-347,1.0,1,YQB,F-347,N(4),0.0,0.0,0
948,1116,1116,January,YQB,F-347,2.0,1,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0
949,1117,1117,January,YQB,F-347,2.0,1,YQB,F-347,N(2),0.417079207920792,0.417079207920792,0
950,1118,1118,January,YQB,F-347,2.0,1,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,1
951,1119,1119,January,YQB,F-347,2.0,1,YQB,F-347,N(4),0.0,0.0,0
952,1120,1120,July,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
953,1121,1121,July,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
954,1122,1122,July,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
955,1123,1123,July,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
956,1124,1124,July,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
957,1125,1125,July,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
958,1126,1126,July,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
959,1127,1127,July,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
960,1128,1128,August,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
961,1129,1129,August,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
962,1130,1130,August,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
963,1131,1131,August,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
964,1132,1132,August,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
965,1133,1133,August,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
966,1134,1134,August,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
967,1135,1135,August,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
968,1136,1136,September,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
969,1137,1137,September,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
970,1138,1138,September,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
971,1139,1139,September,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
972,1140,1140,September,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
973,1141,1141,September,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
974,1142,1142,September,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
975,1143,1143,September,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
976,1144,1144,October,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
977,1145,1145,October,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
978,1146,1146,October,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
979,1147,1147,October,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
980,1148,1148,October,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
981,1149,1149,October,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
982,1150,1150,October,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
983,1151,1151,October,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
984,1152,1152,November,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
985,1153,1153,November,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
986,1154,1154,November,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
987,1155,1155,November,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
988,1156,1156,November,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
989,1157,1157,November,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
990,1158,1158,November,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
991,1159,1159,November,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
992,1160,1160,December,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
993,1161,1161,December,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
994,1162,1162,December,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
995,1163,1163,December,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
996,1164,1164,December,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
997,1165,1165,December,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
998,1166,1166,December,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
999,1167,1167,December,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
1000,1168,1168,January,YQB,F-295,1.0,0,YQB,F-295,N(1),0.0,0.0,0
1001,1169,1169,January,YQB,F-295,1.0,0,YQB,F-295,N(2),1.0,0.0,0
1002,1170,1170,January,YQB,F-295,1.0,0,YQB,F-295,N(3),0.0,0.0,0
1003,1171,1171,January,YQB,F-295,1.0,0,YQB,F-295,N(4),0.0,0.0,0
1004,1172,1172,January,YQB,F-295,2.0,0,YQB,F-295,N(1),0.0,0.0,0
1005,1173,1173,January,YQB,F-295,2.0,0,YQB,F-295,N(2),1.0,0.0,0
1006,1174,1174,January,YQB,F-295,2.0,0,YQB,F-295,N(3),0.0,0.0,0
1007,1175,1175,January,YQB,F-295,2.0,0,YQB,F-295,N(4),0.0,0.0,0
1008,1232,1232,July,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1009,1233,1233,July,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1010,1234,1234,July,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1011,1235,1235,July,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1012,1236,1236,July,YQB,F-286,1.0,1,YQB,F-286,N(1),0.0,0.0,0
1013,1237,1237,July,YQB,F-286,1.0,1,YQB,F-286,N(2),1.0,1.0,1
1014,1238,1238,July,YQB,F-286,1.0,1,YQB,F-286,N(3),0.0,0.0,0
1015,1239,1239,July,YQB,F-286,1.0,1,YQB,F-286,N(4),0.0,0.0,0
1016,1240,1240,August,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1017,1241,1241,August,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1018,1242,1242,August,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1019,1243,1243,August,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1020,1244,1244,August,YQB,F-286,1.0,1,YQB,F-286,N(1),0.0,0.0,0
1021,1245,1245,August,YQB,F-286,1.0,1,YQB,F-286,N(2),1.0,1.0,1
1022,1246,1246,August,YQB,F-286,1.0,1,YQB,F-286,N(3),0.0,0.0,0
1023,1247,1247,August,YQB,F-286,1.0,1,YQB,F-286,N(4),0.0,0.0,0
1024,1248,1248,September,YQB,F-286,1.0,1,YQB,F-286,N(1),0.0,0.0,0
1025,1249,1249,September,YQB,F-286,1.0,1,YQB,F-286,N(2),1.0,1.0,1
1026,1250,1250,September,YQB,F-286,1.0,1,YQB,F-286,N(3),0.0,0.0,0
1027,1251,1251,September,YQB,F-286,1.0,1,YQB,F-286,N(4),0.0,0.0,0
1028,1252,1252,September,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1029,1253,1253,September,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1030,1254,1254,September,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1031,1255,1255,September,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1032,1256,1256,October,YQB,F-286,1.0,1,YQB,F-286,N(1),0.0,0.0,0
1033,1257,1257,October,YQB,F-286,1.0,1,YQB,F-286,N(2),1.0,1.0,1
1034,1258,1258,October,YQB,F-286,1.0,1,YQB,F-286,N(3),0.0,0.0,0
1035,1259,1259,October,YQB,F-286,1.0,1,YQB,F-286,N(4),0.0,0.0,0
1036,1260,1260,October,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1037,1261,1261,October,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1038,1262,1262,October,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1039,1263,1263,October,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1040,1264,1264,November,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1041,1265,1265,November,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1042,1266,1266,November,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1043,1267,1267,November,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1044,1268,1268,November,YQB,F-286,1.0,1,YQB,F-286,N(1),0.0,0.0,0
1045,1269,1269,November,YQB,F-286,1.0,1,YQB,F-286,N(2),1.0,1.0,1
1046,1270,1270,November,YQB,F-286,1.0,1,YQB,F-286,N(3),0.0,0.0,0
1047,1271,1271,November,YQB,F-286,1.0,1,YQB,F-286,N(4),0.0,0.0,0
1048,1272,1272,December,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1049,1273,1273,December,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1050,1274,1274,December,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1051,1275,1275,December,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1052,1276,1276,December,YQB,F-286,1.0,1,YQB,F-286,N(1),0.0,0.0,0
1053,1277,1277,December,YQB,F-286,1.0,1,YQB,F-286,N(2),1.0,1.0,1
1054,1278,1278,December,YQB,F-286,1.0,1,YQB,F-286,N(3),0.0,0.0,0
1055,1279,1279,December,YQB,F-286,1.0,1,YQB,F-286,N(4),0.0,0.0,0
1056,1280,1280,January,YQB,F-286,1.0,2,YQB,F-286,N(1),0.0,0.0,0
1057,1281,1281,January,YQB,F-286,1.0,2,YQB,F-286,N(2),1.0,2.0,2
1058,1282,1282,January,YQB,F-286,1.0,2,YQB,F-286,N(3),0.0,0.0,0
1059,1283,1283,January,YQB,F-286,1.0,2,YQB,F-286,N(4),0.0,0.0,0
1060,1284,1284,January,YQB,F-286,2.0,1,YQB,F-286,N(1),0.0,0.0,0
1061,1285,1285,January,YQB,F-286,2.0,1,YQB,F-286,N(2),1.0,1.0,1
1062,1286,1286,January,YQB,F-286,2.0,1,YQB,F-286,N(3),0.0,0.0,0
1063,1287,1287,January,YQB,F-286,2.0,1,YQB,F-286,N(4),0.0,0.0,0
1064,1288,1288,July,YYZ,F-347,2.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1065,1289,1289,July,YYZ,F-347,2.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1066,1290,1290,July,YYZ,F-347,2.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1067,1291,1291,July,YYZ,F-347,2.0,92,YYZ,F-347,N(4),0.0,0.0,0
1068,1292,1292,July,YYZ,F-347,1.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1069,1293,1293,July,YYZ,F-347,1.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1070,1294,1294,July,YYZ,F-347,1.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1071,1295,1295,July,YYZ,F-347,1.0,92,YYZ,F-347,N(4),0.0,0.0,0
1072,1296,1296,August,YYZ,F-347,2.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1073,1297,1297,August,YYZ,F-347,2.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1074,1298,1298,August,YYZ,F-347,2.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1075,1299,1299,August,YYZ,F-347,2.0,92,YYZ,F-347,N(4),0.0,0.0,0
1076,1300,1300,August,YYZ,F-347,1.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1077,1301,1301,August,YYZ,F-347,1.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1078,1302,1302,August,YYZ,F-347,1.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1079,1303,1303,August,YYZ,F-347,1.0,92,YYZ,F-347,N(4),0.0,0.0,0
1080,1304,1304,September,YYZ,F-347,1.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1081,1305,1305,September,YYZ,F-347,1.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1082,1306,1306,September,YYZ,F-347,1.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1083,1307,1307,September,YYZ,F-347,1.0,92,YYZ,F-347,N(4),0.0,0.0,0
1084,1308,1308,September,YYZ,F-347,2.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1085,1309,1309,September,YYZ,F-347,2.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1086,1310,1310,September,YYZ,F-347,2.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1087,1311,1311,September,YYZ,F-347,2.0,92,YYZ,F-347,N(4),0.0,0.0,0
1088,1312,1312,October,YYZ,F-347,1.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1089,1313,1313,October,YYZ,F-347,1.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1090,1314,1314,October,YYZ,F-347,1.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1091,1315,1315,October,YYZ,F-347,1.0,92,YYZ,F-347,N(4),0.0,0.0,0
1092,1316,1316,October,YYZ,F-347,2.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1093,1317,1317,October,YYZ,F-347,2.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1094,1318,1318,October,YYZ,F-347,2.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1095,1319,1319,October,YYZ,F-347,2.0,92,YYZ,F-347,N(4),0.0,0.0,0
1096,1320,1320,November,YYZ,F-347,2.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1097,1321,1321,November,YYZ,F-347,2.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1098,1322,1322,November,YYZ,F-347,2.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1099,1323,1323,November,YYZ,F-347,2.0,92,YYZ,F-347,N(4),0.0,0.0,0
1100,1324,1324,November,YYZ,F-347,1.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1101,1325,1325,November,YYZ,F-347,1.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1102,1326,1326,November,YYZ,F-347,1.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1103,1327,1327,November,YYZ,F-347,1.0,92,YYZ,F-347,N(4),0.0,0.0,0
1104,1328,1328,December,YYZ,F-347,2.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1105,1329,1329,December,YYZ,F-347,2.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1106,1330,1330,December,YYZ,F-347,2.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1107,1331,1331,December,YYZ,F-347,2.0,92,YYZ,F-347,N(4),0.0,0.0,0
1108,1332,1332,December,YYZ,F-347,1.0,92,YYZ,F-347,N(1),0.2591414944356121,23.84101748807631,24
1109,1333,1333,December,YYZ,F-347,1.0,92,YYZ,F-347,N(2),0.4143481717011129,38.12003179650238,38
1110,1334,1334,December,YYZ,F-347,1.0,92,YYZ,F-347,N(3),0.326510333863275,30.038950715421304,30
1111,1335,1335,December,YYZ,F-347,1.0,92,YYZ,F-347,N(4),0.0,0.0,0
1112,1336,1336,January,YYZ,F-347,1.0,98,YYZ,F-347,N(1),0.2591414944356121,25.395866454689983,25
1113,1337,1337,January,YYZ,F-347,1.0,98,YYZ,F-347,N(2),0.4143481717011129,40.60612082670906,41
1114,1338,1338,January,YYZ,F-347,1.0,98,YYZ,F-347,N(3),0.326510333863275,31.998012718600958,32
1115,1339,1339,January,YYZ,F-347,1.0,98,YYZ,F-347,N(4),0.0,0.0,0
1116,1340,1340,January,YYZ,F-347,2.0,99,YYZ,F-347,N(1),0.2591414944356121,25.6550079491256,26
1117,1341,1341,January,YYZ,F-347,2.0,99,YYZ,F-347,N(2),0.4143481717011129,41.02046899841017,41
1118,1342,1342,January,YYZ,F-347,2.0,99,YYZ,F-347,N(3),0.326510333863275,32.32452305246423,32
1119,1343,1343,January,YYZ,F-347,2.0,99,YYZ,F-347,N(4),0.0,0.0,0
1120,1344,1344,July,YYZ,F-295,2.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1121,1345,1345,July,YYZ,F-295,2.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1122,1346,1346,July,YYZ,F-295,2.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1123,1347,1347,July,YYZ,F-295,2.0,50,YYZ,F-295,N(4),0.0,0.0,0
1124,1348,1348,July,YYZ,F-295,1.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1125,1349,1349,July,YYZ,F-295,1.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1126,1350,1350,July,YYZ,F-295,1.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1127,1351,1351,July,YYZ,F-295,1.0,50,YYZ,F-295,N(4),0.0,0.0,0
1128,1352,1352,August,YYZ,F-295,2.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1129,1353,1353,August,YYZ,F-295,2.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1130,1354,1354,August,YYZ,F-295,2.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1131,1355,1355,August,YYZ,F-295,2.0,50,YYZ,F-295,N(4),0.0,0.0,0
1132,1356,1356,August,YYZ,F-295,1.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1133,1357,1357,August,YYZ,F-295,1.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1134,1358,1358,August,YYZ,F-295,1.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1135,1359,1359,August,YYZ,F-295,1.0,50,YYZ,F-295,N(4),0.0,0.0,0
1136,1360,1360,September,YYZ,F-295,1.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1137,1361,1361,September,YYZ,F-295,1.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1138,1362,1362,September,YYZ,F-295,1.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1139,1363,1363,September,YYZ,F-295,1.0,50,YYZ,F-295,N(4),0.0,0.0,0
1140,1364,1364,September,YYZ,F-295,2.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1141,1365,1365,September,YYZ,F-295,2.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1142,1366,1366,September,YYZ,F-295,2.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1143,1367,1367,September,YYZ,F-295,2.0,50,YYZ,F-295,N(4),0.0,0.0,0
1144,1368,1368,October,YYZ,F-295,1.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1145,1369,1369,October,YYZ,F-295,1.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1146,1370,1370,October,YYZ,F-295,1.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1147,1371,1371,October,YYZ,F-295,1.0,50,YYZ,F-295,N(4),0.0,0.0,0
1148,1372,1372,October,YYZ,F-295,2.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1149,1373,1373,October,YYZ,F-295,2.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1150,1374,1374,October,YYZ,F-295,2.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1151,1375,1375,October,YYZ,F-295,2.0,50,YYZ,F-295,N(4),0.0,0.0,0
1152,1376,1376,November,YYZ,F-295,2.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1153,1377,1377,November,YYZ,F-295,2.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1154,1378,1378,November,YYZ,F-295,2.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1155,1379,1379,November,YYZ,F-295,2.0,50,YYZ,F-295,N(4),0.0,0.0,0
1156,1380,1380,November,YYZ,F-295,1.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1157,1381,1381,November,YYZ,F-295,1.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1158,1382,1382,November,YYZ,F-295,1.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1159,1383,1383,November,YYZ,F-295,1.0,50,YYZ,F-295,N(4),0.0,0.0,0
1160,1384,1384,December,YYZ,F-295,2.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1161,1385,1385,December,YYZ,F-295,2.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1162,1386,1386,December,YYZ,F-295,2.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1163,1387,1387,December,YYZ,F-295,2.0,50,YYZ,F-295,N(4),0.0,0.0,0
1164,1388,1388,December,YYZ,F-295,1.0,50,YYZ,F-295,N(1),0.3196220122290161,15.981100611450804,16
1165,1389,1389,December,YYZ,F-295,1.0,50,YYZ,F-295,N(2),0.357976653696498,17.898832684824903,18
1166,1390,1390,December,YYZ,F-295,1.0,50,YYZ,F-295,N(3),0.3224013340744858,16.12006670372429,16
1167,1391,1391,December,YYZ,F-295,1.0,50,YYZ,F-295,N(4),0.0,0.0,0
1168,1392,1392,January,YYZ,F-295,1.0,60,YYZ,F-295,N(1),0.3196220122290161,19.177320733740967,19
1169,1393,1393,January,YYZ,F-295,1.0,60,YYZ,F-295,N(2),0.357976653696498,21.478599221789885,21
1170,1394,1394,January,YYZ,F-295,1.0,60,YYZ,F-295,N(3),0.3224013340744858,19.34408004446915,20
1171,1395,1395,January,YYZ,F-295,1.0,60,YYZ,F-295,N(4),0.0,0.0,0
1172,1396,1396,January,YYZ,F-295,2.0,55,YYZ,F-295,N(1),0.3196220122290161,17.579210672595885,17
1173,1397,1397,January,YYZ,F-295,2.0,55,YYZ,F-295,N(2),0.357976653696498,19.688715953307398,20
