,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
940,December,YHZ,F-295,1.0,2.0,YHZ,F-295,N(1),0.2939958592132505,0.587991718426501,1.0
941,December,YHZ,F-295,1.0,2.0,YHZ,F-295,N(2),0.4120082815734989,0.8240165631469978,1.0
942,December,YHZ,F-295,1.0,2.0,YHZ,F-295,N(3),0.2939958592132505,0.587991718426501,1.0
943,December,YHZ,F-295,1.0,2.0,YHZ,F-295,N(4),0.0,0.0,0.0
944,January,YHZ,F-295,1.0,2.0,YHZ,F-295,N(1),0.2939958592132505,0.587991718426501,1.0
945,January,YHZ,F-295,1.0,2.0,YHZ,F-295,N(2),0.4120082815734989,0.8240165631469978,1.0
946,January,YHZ,F-295,1.0,2.0,YHZ,F-295,N(3),0.2939958592132505,0.587991718426501,1.0
947,January,YHZ,F-295,1.0,2.0,YHZ,F-295,N(4),0.0,0.0,0.0
948,January,YHZ,F-295,2.0,2.0,YHZ,F-295,N(1),0.2939958592132505,0.587991718426501,1.0
949,January,YHZ,F-295,2.0,2.0,YHZ,F-295,N(2),0.4120082815734989,0.8240165631469978,1.0
950,January,YHZ,F-295,2.0,2.0,YHZ,F-295,N(3),0.2939958592132505,0.587991718426501,1.0
951,January,YHZ,F-295,2.0,2.0,YHZ,F-295,N(4),0.0,0.0,0.0
952,July,YHZ,F-690,2.0,0.0,,,,,,
953,July,YHZ,F-690,1.0,0.0,,,,,,
954,August,YHZ,F-690,2.0,0.0,,,,,,
955,August,YHZ,F-690,1.0,0.0,,,,,,
956,September,YHZ,F-690,1.0,0.0,,,,,,
957,September,YHZ,F-690,2.0,0.0,,,,,,
958,October,YHZ,F-690,1.0,0.0,,,,,,
959,October,YHZ,F-690,2.0,0.0,,,,,,
960,November,YHZ,F-690,2.0,0.0,,,,,,
961,November,YHZ,F-690,1.0,0.0,,,,,,
962,December,YHZ,F-690,2.0,0.0,,,,,,
963,December,YHZ,F-690,1.0,0.0,,,,,,
964,January,YHZ,F-690,1.0,0.0,,,,,,
965,January,YHZ,F-690,2.0,0.0,,,,,,
966,July,YHZ,F-855,2.0,0.0,,,,,,
967,July,YHZ,F-855,1.0,0.0,,,,,,
968,August,YHZ,F-855,2.0,0.0,,,,,,
969,August,YHZ,F-855,1.0,0.0,,,,,,
970,September,YHZ,F-855,1.0,0.0,,,,,,
971,September,YHZ,F-855,2.0,0.0,,,,,,
972,October,YHZ,F-855,1.0,0.0,,,,,,
973,October,YHZ,F-855,2.0,0.0,,,,,,
974,November,YHZ,F-855,2.0,0.0,,,,,,
975,November,YHZ,F-855,1.0,0.0,,,,,,
976,December,YHZ,F-855,2.0,0.0,,,,,,
977,December,YHZ,F-855,1.0,0.0,,,,,,
978,January,YHZ,F-855,1.0,0.0,,,,,,
979,January,YHZ,F-855,2.0,0.0,,,,,,
980,July,YHZ,F-630,2.0,0.0,,,,,,
981,July,YHZ,F-630,1.0,0.0,,,,,,
982,August,YHZ,F-630,2.0,0.0,,,,,,
983,August,YHZ,F-630,1.0,0.0,,,,,,
984,September,YHZ,F-630,1.0,0.0,,,,,,
985,September,YHZ,F-630,2.0,0.0,,,,,,
986,October,YHZ,F-630,1.0,0.0,,,,,,
987,October,YHZ,F-630,2.0,0.0,,,,,,
988,November,YHZ,F-630,2.0,0.0,,,,,,
989,November,YHZ,F-630,1.0,0.0,,,,,,
990,December,YHZ,F-630,2.0,0.0,,,,,,
991,December,YHZ,F-630,1.0,0.0,,,,,,
992,January,YHZ,F-630,1.0,0.0,,,,,,
993,January,YHZ,F-630,2.0,0.0,,,,,,
994,July,YHZ,F-231,2.0,0.0,,,,,,
995,July,YHZ,F-231,1.0,0.0,,,,,,
996,August,YHZ,F-231,2.0,0.0,,,,,,
997,August,YHZ,F-231,1.0,0.0,,,,,,
998,September,YHZ,F-231,1.0,0.0,,,,,,
999,September,YHZ,F-231,2.0,0.0,,,,,,
1000,October,YHZ,F-231,1.0,0.0,,,,,,
1001,October,YHZ,F-231,2.0,0.0,,,,,,
1002,November,YHZ,F-231,2.0,0.0,,,,,,
1003,November,YHZ,F-231,1.0,0.0,,,,,,
1004,December,YHZ,F-231,2.0,0.0,,,,,,
1005,December,YHZ,F-231,1.0,0.0,,,,,,
1006,January,YHZ,F-231,1.0,0.0,,,,,,
1007,January,YHZ,F-231,2.0,0.0,,,,,,
1008,July,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1009,July,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1010,July,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1011,July,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1012,July,YHZ,F-286,1.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1013,July,YHZ,F-286,1.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1014,July,YHZ,F-286,1.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1015,July,YHZ,F-286,1.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1016,August,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1017,August,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1018,August,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1019,August,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1020,August,YHZ,F-286,1.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1021,August,YHZ,F-286,1.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1022,August,YHZ,F-286,1.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1023,August,YHZ,F-286,1.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1024,September,YHZ,F-286,1.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1025,September,YHZ,F-286,1.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1026,September,YHZ,F-286,1.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1027,September,YHZ,F-286,1.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1028,September,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1029,September,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1030,September,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1031,September,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1032,October,YHZ,F-286,1.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1033,October,YHZ,F-286,1.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1034,October,YHZ,F-286,1.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1035,October,YHZ,F-286,1.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1036,October,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1037,October,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1038,October,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1039,October,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1040,November,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1041,November,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1042,November,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1043,November,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1044,November,YHZ,F-286,1.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1045,November,YHZ,F-286,1.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1046,November,YHZ,F-286,1.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1047,November,YHZ,F-286,1.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1048,December,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1049,December,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1050,December,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1051,December,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1052,December,YHZ,F-286,1.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1053,December,YHZ,F-286,1.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1054,December,YHZ,F-286,1.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1055,December,YHZ,F-286,1.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1056,January,YHZ,F-286,1.0,2.0,YHZ,F-286,N(1),0.1358490566037736,0.2716981132075472,0.0
1057,January,YHZ,F-286,1.0,2.0,YHZ,F-286,N(2),0.4283018867924529,0.8566037735849058,1.0
1058,January,YHZ,F-286,1.0,2.0,YHZ,F-286,N(3),0.31698113207547174,0.6339622641509435,1.0
1059,January,YHZ,F-286,1.0,2.0,YHZ,F-286,N(4),0.1188679245283019,0.2377358490566038,0.0
1060,January,YHZ,F-286,2.0,1.0,YHZ,F-286,N(1),0.1358490566037736,0.1358490566037736,0.0
1061,January,YHZ,F-286,2.0,1.0,YHZ,F-286,N(2),0.4283018867924529,0.4283018867924529,0.0
1062,January,YHZ,F-286,2.0,1.0,YHZ,F-286,N(3),0.31698113207547174,0.31698113207547174,0.0
1063,January,YHZ,F-286,2.0,1.0,YHZ,F-286,N(4),0.1188679245283019,0.1188679245283019,0.0
1064,July,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1065,July,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1066,July,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1067,July,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1068,July,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1069,July,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1070,July,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1071,July,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1072,August,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1073,August,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1074,August,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1075,August,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1076,August,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1077,August,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1078,August,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1079,August,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1080,September,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1081,September,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1082,September,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1083,September,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1084,September,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1085,September,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1086,September,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1087,September,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1088,October,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1089,October,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1090,October,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1091,October,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1092,October,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1093,October,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1094,October,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1095,October,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1096,November,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1097,November,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1098,November,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1099,November,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1100,November,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1101,November,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1102,November,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1103,November,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1104,December,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1105,December,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1106,December,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1107,December,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1108,December,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1109,December,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1110,December,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1111,December,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1112,January,YQB,F-347,1.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1113,January,YQB,F-347,1.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1114,January,YQB,F-347,1.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1115,January,YQB,F-347,1.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1116,January,YQB,F-347,2.0,1.0,YQB,F-347,N(1),0.2202970297029703,0.2202970297029703,0.0
1117,January,YQB,F-347,2.0,1.0,YQB,F-347,N(2),0.41707920792079206,0.41707920792079206,0.0
1118,January,YQB,F-347,2.0,1.0,YQB,F-347,N(3),0.3626237623762376,0.3626237623762376,0.0
1119,January,YQB,F-347,2.0,1.0,YQB,F-347,N(4),0.0,0.0,0.0
1120,July,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1121,July,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1122,July,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1123,July,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1124,July,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1125,July,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1126,July,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1127,July,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1128,August,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1129,August,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1130,August,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1131,August,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1132,August,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1133,August,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1134,August,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1135,August,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1136,September,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1137,September,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1138,September,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1139,September,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1140,September,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1141,September,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1142,September,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1143,September,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1144,October,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1145,October,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1146,October,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1147,October,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1148,October,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1149,October,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1150,October,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1151,October,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1152,November,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1153,November,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1154,November,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1155,November,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1156,November,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1157,November,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1158,November,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1159,November,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1160,December,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1161,December,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1162,December,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1163,December,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1164,December,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1165,December,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1166,December,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1167,December,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1168,January,YQB,F-295,1.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1169,January,YQB,F-295,1.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1170,January,YQB,F-295,1.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1171,January,YQB,F-295,1.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1172,January,YQB,F-295,2.0,0.0,YQB,F-295,N(1),0.0,0.0,0.0
1173,January,YQB,F-295,2.0,0.0,YQB,F-295,N(2),1.0,0.0,0.0
1174,January,YQB,F-295,2.0,0.0,YQB,F-295,N(3),0.0,0.0,0.0
1175,January,YQB,F-295,2.0,0.0,YQB,F-295,N(4),0.0,0.0,0.0
1176,July,YQB,F-690,2.0,0.0,,,,,,
1177,July,YQB,F-690,1.0,0.0,,,,,,
1178,August,YQB,F-690,2.0,0.0,,,,,,
1179,August,YQB,F-690,1.0,0.0,,,,,,
1180,September,YQB,F-690,1.0,0.0,,,,,,
1181,September,YQB,F-690,2.0,0.0,,,,,,
1182,October,YQB,F-690,1.0,0.0,,,,,,
1183,October,YQB,F-690,2.0,0.0,,,,,,
1184,November,YQB,F-690,2.0,0.0,,,,,,
1185,November,YQB,F-690,1.0,0.0,,,,,,
1186,December,YQB,F-690,2.0,0.0,,,,,,
1187,December,YQB,F-690,1.0,0.0,,,,,,
1188,January,YQB,F-690,1.0,0.0,,,,,,
1189,January,YQB,F-690,2.0,0.0,,,,,,
1190,July,YQB,F-855,2.0,0.0,,,,,,
1191,July,YQB,F-855,1.0,0.0,,,,,,
1192,August,YQB,F-855,2.0,0.0,,,,,,
1193,August,YQB,F-855,1.0,0.0,,,,,,
1194,September,YQB,F-855,1.0,0.0,,,,,,
1195,September,YQB,F-855,2.0,0.0,,,,,,
1196,October,YQB,F-855,1.0,0.0,,,,,,
1197,October,YQB,F-855,2.0,0.0,,,,,,
1198,November,YQB,F-855,2.0,0.0,,,,,,
1199,November,YQB,F-855,1.0,0.0,,,,,,
1200,December,YQB,F-855,2.0,0.0,,,,,,
1201,December,YQB,F-855,1.0,0.0,,,,,,
1202,January,YQB,F-855,1.0,0.0,,,,,,
1203,January,YQB,F-855,2.0,0.0,,,,,,
1204,July,YQB,F-630,2.0,0.0,,,,,,
1205,July,YQB,F-630,1.0,0.0,,,,,,
1206,August,YQB,F-630,2.0,0.0,,,,,,
1207,August,YQB,F-630,1.0,0.0,,,,,,
1208,September,YQB,F-630,1.0,0.0,,,,,,
1209,September,YQB,F-630,2.0,0.0,,,,,,
1210,October,YQB,F-630,1.0,0.0,,,,,,
1211,October,YQB,F-630,2.0,0.0,,,,,,
1212,November,YQB,F-630,2.0,0.0,,,,,,
1213,November,YQB,F-630,1.0,0.0,,,,,,
1214,December,YQB,F-630,2.0,0.0,,,,,,
1215,December,YQB,F-630,1.0,0.0,,,,,,
1216,January,YQB,F-630,1.0,0.0,,,,,,
1217,January,YQB,F-630,2.0,0.0,,,,,,
1218,July,YQB,F-231,2.0,0.0,,,,,,
1219,July,YQB,F-231,1.0,0.0,,,,,,
1220,August,YQB,F-231,2.0,0.0,,,,,,
1221,August,YQB,F-231,1.0,0.0,,,,,,
1222,September,YQB,F-231,1.0,0.0,,,,,,
1223,September,YQB,F-231,2.0,0.0,,,,,,
1224,October,YQB,F-231,1.0,0.0,,,,,,
1225,October,YQB,F-231,2.0,0.0,,,,,,
1226,November,YQB,F-231,2.0,0.0,,,,,,
1227,November,YQB,F-231,1.0,0.0,,,,,,
1228,December,YQB,F-231,2.0,0.0,,,,,,
1229,December,YQB,F-231,1.0,0.0,,,,,,
1230,January,YQB,F-231,1.0,0.0,,,,,,
1231,January,YQB,F-231,2.0,0.0,,,,,,
1232,July,YQB,F-286,2.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1233,July,YQB,F-286,2.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1234,July,YQB,F-286,2.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1235,July,YQB,F-286,2.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1236,July,YQB,F-286,1.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1237,July,YQB,F-286,1.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1238,July,YQB,F-286,1.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1239,July,YQB,F-286,1.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1240,August,YQB,F-286,2.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1241,August,YQB,F-286,2.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1242,August,YQB,F-286,2.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1243,August,YQB,F-286,2.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1244,August,YQB,F-286,1.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1245,August,YQB,F-286,1.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1246,August,YQB,F-286,1.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1247,August,YQB,F-286,1.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1248,September,YQB,F-286,1.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1249,September,YQB,F-286,1.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1250,September,YQB,F-286,1.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1251,September,YQB,F-286,1.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1252,September,YQB,F-286,2.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1253,September,YQB,F-286,2.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1254,September,YQB,F-286,2.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1255,September,YQB,F-286,2.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1256,October,YQB,F-286,1.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1257,October,YQB,F-286,1.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1258,October,YQB,F-286,1.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1259,October,YQB,F-286,1.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1260,October,YQB,F-286,2.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1261,October,YQB,F-286,2.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1262,October,YQB,F-286,2.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
1263,October,YQB,F-286,2.0,1.0,YQB,F-286,N(4),0.0,0.0,0.0
1264,November,YQB,F-286,2.0,1.0,YQB,F-286,N(1),0.0,0.0,0.0
1265,November,YQB,F-286,2.0,1.0,YQB,F-286,N(2),1.0,1.0,1.0
1266,November,YQB,F-286,2.0,1.0,YQB,F-286,N(3),0.0,0.0,0.0
